Date,Sales Representative,Product/Service,Region/Location,Customer,Sales Amount (INR),Units Sold,Sales Channel,Discount Offered (INR or %),Profit (INR),Cost of Goods Sold (COGS) (INR),Order Status,Payment Method,Lead Source
2024-10-13,Sushma,Camera,Jaipur,Vedika Chacko,64928,1,Retail,3865.828510234017,26643.040677615485,34419.1308121505,Completed,Net Banking,Search Engine
2024-11-13,Anjali,Headphones,Mumbai,Harrison Shere,5283,5,Retail,1437.0,956.0699062088597,2889.9300937911403,Returned,Debit Card,Referral
2024-04-19,Sushma,Refrigerator,Jaipur,Krishna Sood,42053,2,Retail,4956.0,12134.02745552871,24962.97254447129,Returned,Cash on Delivery (COD),Advertisement
2024-05-31,Vikram,Smartwatch,Delhi,Krishna Sood,21171,1,Online,4870.0,5309.209646334351,10991.790353665649,Pending,Credit Card,Search Engine
2024-08-02,Amit,Refrigerator,Chennai,Sanaya Purohit,64176,2,Retail,937.0,26674.958676769085,36564.041323230915,Completed,Debit Card,Email
2024-03-07,Neha,Air Conditioner,Chennai,Vedika Chacko,68098,2,Online,4511.0,25766.892195087778,37820.10780491222,Completed,Net Banking,Social Media
2024-03-23,Manoj,Camera,Mumbai,Triya Mohanty,58931,2,Online,3749.0,15734.552711925913,39447.44728807409,Completed,Cash on Delivery (COD),Social Media
2024-05-21,Sushma,Tablet,Lucknow,Ubika Kari,33903,2,Online,2393.0,9639.066075534338,21870.933924465662,Returned,Cash on Delivery (COD),Social Media
2024-05-14,Vikram,Laptop,Pune,Anita Bhalla,98450,1,Retail,22089.820831214107,11268.822329961666,65091.35683882423,Cancelled,Debit Card,Email
2024-10-10,Ravi,Washing Machine,Ahmedabad,Michael Khurana,25819,1,Online,1454.8942590176907,10776.931966166783,13587.173774815526,Returned,Debit Card,Referral
2024-02-14,Manoj,Air Conditioner,Chennai,Suhani Patil,38665,2,Retail,3151.0,13898.32628455523,21615.67371544477,Shipped,Net Banking,Referral
2024-03-09,Anjali,Tablet,Kolkata,Krishna Sood,57003,1,Retail,857.0,25531.317427947062,30614.682572052938,Returned,Net Banking,Advertisement
2024-09-12,Ravi,Camera,Mumbai,Dev Varkey,58808,2,Online,1160.0,23349.11464930421,34298.88535069579,Completed,Net Banking,Referral
2024-04-30,Rajesh,Headphones,Delhi,Pavani Nair,5661,4,Online,2576.0,688.0035684375066,2396.9964315624934,Shipped,Net Banking,Social Media
2024-04-06,Neha,Smartphone,Delhi,Jalsa Kunda,55815,3,Online,3520.0,13438.64042408482,38856.35957591518,Cancelled,Net Banking,Advertisement
2024-01-27,Vikram,Refrigerator,Lucknow,Tejas Sachdeva,28695,1,Retail,4331.111756421375,8472.53095149992,15891.357292078705,Cancelled,Debit Card,Email
2024-01-29,Ravi,Refrigerator,Chennai,Anthony Bandi,25451,2,Retail,897.0,10617.23717260503,13936.76282739497,Completed,Credit Card,Social Media
2024-01-26,Vikram,Headphones,Lucknow,Ubika Kari,7150,4,Online,1459.8435425920445,2321.8678069612697,3368.2886504466856,Returned,UPI,Direct Visit
2024-08-28,Priya,Smartwatch,Lucknow,Yoshita Misra,19875,1,Online,4392.613475995912,4112.82803536785,11369.558488636238,Returned,Cash on Delivery (COD),Referral
2024-02-19,Ravi,Laptop,Kolkata,Samesh Bawa,59859,2,Online,1943.0,17715.81716397561,40200.18283602439,Pending,Net Banking,Email
2024-02-12,Manoj,Washing Machine,Mumbai,Netra Kashyap,24786,2,Online,3762.0,9402.476443683769,11621.523556316231,Returned,UPI,Email
2024-10-12,Karan,Camera,Chennai,Vanya Jaggi,36597,2,Retail,2856.0,8464.51403794804,25276.48596205196,Shipped,Debit Card,Social Media
2024-09-12,Vikram,Refrigerator,Jaipur,Akshay Ghosh,61077,2,Online,6754.053713828936,19352.90688019972,34970.03940597134,Cancelled,Credit Card,Email
2024-04-04,Anjali,Headphones,Chennai,Anita Balasubramanian,4753,2,Online,741.0223058914285,2048.7514373455,1963.2262567630714,Completed,UPI,Direct Visit
2024-08-14,Ravi,Laptop,Kolkata,Chakrika Kadakia,132416,2,Online,7180.077492315962,39415.77788251423,85820.1446251698,Cancelled,Credit Card,Search Engine
2024-09-01,Vikram,Smartphone,Jaipur,Vedika Chacko,16285,2,Retail,1503.479719174562,5260.422787932201,9521.097492893237,Shipped,Net Banking,Email
2024-07-05,Vikram,Washing Machine,Jaipur,Netra Kashyap,50617,1,Retail,1263.0,24531.46392829678,24822.53607170322,Shipped,Debit Card,Social Media
2024-07-28,Amit,Laptop,Jaipur,Rehaan Rajan,84762,1,Retail,3397.0,29286.401830276576,52078.598169723424,Completed,Cash on Delivery (COD),Email
2024-10-23,Karan,Headphones,Delhi,Ubika Kari,7847,4,Retail,2717.0,1277.5830304646947,3852.4169695353053,Shipped,Credit Card,Referral
2024-05-18,Neha,Headphones,Jaipur,Balhaar Nadig,2247,4,Online,177.32330798490176,849.4639691466489,1220.2127228684494,Cancelled,Cash on Delivery (COD),Referral
2024-07-05,Anjali,Refrigerator,Bangalore,Nidhi Bera,70631,1,Online,4343.0,22400.461341665752,43887.53865833425,Shipped,Net Banking,Referral
2024-10-09,Amit,Refrigerator,Kolkata,Netra Kashyap,31000,2,Retail,7379.008044021761,5829.554836833555,17791.437119144684,Pending,Credit Card,Advertisement
2024-09-06,Ravi,Air Conditioner,Chennai,Advika Vyas,28568,1,Online,4511.376342274759,8685.9721499298,15370.651507795443,Completed,Cash on Delivery (COD),Search Engine
2024-03-30,Manoj,Washing Machine,Chennai,Anthony Bandi,45557,1,Online,3705.0,18748.12342396798,23103.87657603202,Cancelled,Net Banking,Advertisement
2024-07-16,Sushma,Headphones,Bangalore,Tejas Sachdeva,9867,2,Retail,1799.755611271707,2947.1505578789033,5120.09383084939,Returned,UPI,Direct Visit
2024-07-02,Sushma,Smartphone,Ahmedabad,Jairaj Sankaran,36524,2,Retail,5367.125724429762,6114.942639354454,25041.931636215784,Cancelled,Debit Card,Email
2024-10-02,Rajesh,Laptop,Jaipur,Balhaar Nadig,128597,1,Online,9919.293016495429,34780.06726935222,83897.63971415235,Pending,Credit Card,Search Engine
2024-04-25,Rajesh,Tablet,Ahmedabad,Gunbir Raman,40617,1,Online,1567.0,13290.718127443663,25759.281872556337,Completed,Debit Card,Referral
2024-05-08,Priya,Bluetooth Speaker,Jaipur,Chaitanya Sachar,1834,5,Online,252.67606538996876,876.1865101574165,705.1374244526148,Shipped,Net Banking,Search Engine
2024-02-12,Priya,Smartwatch,Mumbai,Akshay Ghosh,16931,2,Retail,1951.0,5950.818535457458,9029.181464542542,Shipped,Cash on Delivery (COD),Email
2024-08-14,Vikram,Smartwatch,Ahmedabad,Vanya Jaggi,13178,2,Online,1312.0902689282182,4756.805836461659,7109.103894610123,Cancelled,Cash on Delivery (COD),Advertisement
2024-02-25,Neha,Headphones,Kolkata,Ubika Kari,8404,2,Retail,1589.0923762743305,2177.279774437804,4637.6278492878655,Pending,Debit Card,Advertisement
2024-09-30,Karan,Smartphone,Ahmedabad,Chanakya Mannan,54270,2,Retail,10039.321648597677,10586.686471001249,33643.991880401074,Shipped,Credit Card,Email
2024-03-20,Karan,Camera,Jaipur,Lopa Vala,26099,2,Online,5608.10543671609,5091.320994511651,15399.573568772259,Cancelled,Credit Card,Search Engine
2024-02-22,Vikram,Washing Machine,Delhi,Kalpit Sarkar,32608,2,Online,3094.6033064114354,13404.145935784043,16109.250757804522,Cancelled,Net Banking,Search Engine
2024-01-30,Neha,Laptop,Bangalore,Sneha Singhal,122183,1,Retail,2456.0,28373.87220341366,91353.12779658634,Shipped,UPI,Direct Visit
2024-08-29,Neha,Headphones,Pune,Jalsa Kunda,5267,1,Online,4691.0,-1644.751591676324,2220.751591676324,Pending,Debit Card,Referral
2024-10-05,Anjali,Smartphone,Chennai,Yagnesh Rajagopalan,28701,1,Retail,3984.3096191141176,4867.7748507757915,19848.91553011009,Pending,Net Banking,Social Media
2024-11-18,Sushma,Air Conditioner,Mumbai,Anmol Rai,35732,2,Online,2057.0,11427.728570675845,22247.271429324155,Returned,Credit Card,Email
2024-05-23,Vikram,Tablet,Lucknow,Krish Lala,38680,2,Online,9002.675492048165,5075.626949275997,24601.697558675838,Shipped,Cash on Delivery (COD),Advertisement
2024-05-04,Neha,Smartwatch,Hyderabad,Gayathri Shetty,12240,2,Retail,2326.0,2897.9343282184427,7016.065671781557,Cancelled,Debit Card,Direct Visit
2024-12-20,Ravi,Washing Machine,Kolkata,Bhanumati Arya,56674,1,Retail,6233.116613195908,16974.049067643315,33466.83431916078,Returned,Credit Card,Advertisement
2024-02-05,Karan,Washing Machine,Chennai,Gaurika Vohra,34309,1,Online,683.0,15171.449604688663,18454.550395311337,Returned,Credit Card,Search Engine
2024-09-16,Neha,Camera,Chennai,Yagnesh Rajagopalan,28873,1,Online,5094.321831169375,9152.5115392685,14626.166629562123,Cancelled,UPI,Search Engine
2024-12-28,Anjali,Headphones,Lucknow,Saumya Ratti,4079,3,Online,4988.0,-3066.9053277780667,2157.9053277780667,Cancelled,Debit Card,Advertisement
2024-08-05,Karan,Refrigerator,Lucknow,Pavani Nair,32733,2,Retail,7342.619697450055,5657.961377606564,19732.41892494338,Returned,Net Banking,Direct Visit
2024-12-21,Amit,Smartwatch,Lucknow,Nidra Varughese,18523,2,Online,984.0,7859.686158156452,9679.313841843548,Completed,Credit Card,Social Media
2024-04-19,Anjali,Smartwatch,Delhi,Tejas Sachdeva,20787,1,Online,3517.1345651547117,7573.417384406485,9696.448050438803,Completed,UPI,Search Engine
2024-07-05,Rajesh,Smartwatch,Kolkata,Dalbir Karan,4504,1,Retail,1464.0,540.2898969506878,2499.7101030493122,Completed,Debit Card,Referral
2024-08-13,Priya,Smartwatch,Mumbai,Vamakshi Ratta,7364,1,Retail,1893.0,1529.898551857752,3941.101448142248,Returned,Debit Card,Email
2024-07-31,Anjali,Air Conditioner,Mumbai,Triya Mohanty,44389,1,Retail,2594.0,16448.824251323178,25346.175748676822,Shipped,Credit Card,Email
2024-05-23,Priya,Headphones,Jaipur,Lopa Vala,5740,3,Retail,828.8462474248946,2228.7023686777065,2682.451383897399,Pending,Net Banking,Referral
2024-01-27,Manoj,Tablet,Pune,Samar Bakshi,50707,1,Online,9956.083524095955,13299.951094041693,27450.965381862352,Completed,Debit Card,Referral
2024-02-08,Karan,Tablet,Pune,Niharika Sachdeva,39608,1,Retail,4745.0,9796.513632689388,25066.486367310612,Cancelled,Debit Card,Search Engine
2024-06-26,Ravi,Camera,Delhi,Kalpit Sarkar,83709,2,Online,1117.0,37609.525515798596,44982.474484201404,Pending,Net Banking,Referral
2024-11-04,Karan,Camera,Bangalore,Ubika Khatri,82779,2,Online,3903.0,29641.239269094483,49234.76073090552,Completed,Debit Card,Email
2024-10-25,Ravi,Air Conditioner,Delhi,Garima Dhillon,64759,1,Online,5713.8322741433385,24462.419856834545,34582.74786902212,Completed,Net Banking,Advertisement
2024-03-21,Manoj,Washing Machine,Kolkata,Dalbir Karan,41561,1,Online,7288.175824845342,12179.201911242573,22093.622263912086,Returned,Cash on Delivery (COD),Referral
2024-05-11,Neha,Laptop,Kolkata,Kavya Bhat,149810,2,Retail,30943.20302077565,12545.320425580048,106321.4765536443,Completed,Debit Card,Direct Visit
2025-01-09,Karan,Washing Machine,Hyderabad,Netra Kashyap,25468,1,Online,4062.0,8638.46946232355,12767.53053767645,Pending,Cash on Delivery (COD),Email
2024-08-18,Vikram,Tablet,Ahmedabad,Suhani Patil,28463,1,Retail,1250.0,10869.429750215917,16343.570249784083,Returned,Net Banking,Social Media
2024-02-26,Rajesh,Washing Machine,Jaipur,Bahadurjit Sahni,31053,2,Online,2147.5805289420086,12295.787272501439,16609.632198556552,Shipped,UPI,Search Engine
2024-07-17,Rajesh,Bluetooth Speaker,Bangalore,Kalpit Sarkar,2457,4,Retail,358.7482388722533,950.9693735520577,1147.282387575689,Shipped,Net Banking,Referral
2024-08-15,Sushma,Refrigerator,Jaipur,Wridesh Dora,39814,1,Online,4585.0,13780.073885928836,21448.926114071164,Pending,UPI,Advertisement
2025-01-02,Anjali,Laptop,Hyderabad,Avi Sen,82282,2,Retail,4634.0,26424.697724356018,51223.30227564398,Pending,Credit Card,Direct Visit
2024-12-01,Sushma,Tablet,Jaipur,Chakrika Ramesh,52918,2,Retail,6692.710223187723,16094.645463685492,30130.644313126784,Pending,Debit Card,Search Engine
2024-10-27,Anjali,Camera,Bangalore,Avi Sen,39892,1,Retail,3811.136187381468,11800.611447922674,24280.252364695858,Returned,Debit Card,Email
2024-03-20,Vikram,Washing Machine,Bangalore,Michael Khurana,57701,1,Retail,2913.0,23207.97706446913,31580.02293553087,Shipped,UPI,Referral
2024-10-23,Anjali,Smartphone,Bangalore,Lajita Balasubramanian,57154,5,Online,2737.0,20597.65696042504,33819.34303957496,Completed,Net Banking,Email
2024-04-21,Amit,Washing Machine,Ahmedabad,Samuel Bedi,27582,1,Retail,2738.4418785234966,11948.129584648726,12895.428536827776,Shipped,Debit Card,Direct Visit
2024-01-25,Neha,Headphones,Jaipur,Gayathri Dugar,5135,1,Retail,521.0306531686845,2467.7210710680674,2146.248275763248,Completed,Credit Card,Referral
2024-05-27,Sushma,Washing Machine,Hyderabad,Jack Sura,46043,1,Online,2428.0,19080.228764322255,24534.771235677745,Cancelled,Cash on Delivery (COD),Advertisement
2024-07-10,Karan,Headphones,Pune,Hema Varughese,5501,4,Online,3033.0,-91.9516823075146,2559.9516823075146,Shipped,Cash on Delivery (COD),Advertisement
2024-07-31,Vikram,Headphones,Chennai,Dalbir Karan,7654,3,Online,1428.6121504073462,2161.4742063097265,4063.9136432829273,Cancelled,Credit Card,Email
2024-07-18,Neha,Smartwatch,Pune,Vamakshi Ratta,8021,1,Online,2616.0,1134.2958595315267,4270.704140468473,Completed,UPI,Advertisement
2024-11-02,Sushma,Tablet,Bangalore,Ekanta Gopal,31718,2,Retail,4112.0,10102.250694356098,17503.7493056439,Completed,Net Banking,Search Engine
2024-06-19,Manoj,Headphones,Jaipur,Krish Lala,3603,3,Retail,309.8762497851989,1230.3176400310617,2062.8061101837393,Returned,UPI,Direct Visit
2024-04-27,Neha,Smartwatch,Jaipur,Michael Khurana,7967,1,Retail,4888.0,-514.4905565328572,3593.4905565328568,Completed,Credit Card,Advertisement
2024-03-28,Neha,Smartwatch,Delhi,Mohini Bail,22677,1,Retail,1453.6370322722908,10228.08024139717,10995.282726330539,Shipped,UPI,Search Engine
2024-03-30,Manoj,Headphones,Hyderabad,Ubika Khatri,2716,3,Online,1266.0,163.67261225723337,1286.3273877427666,Returned,UPI,Referral
2024-09-06,Karan,Bluetooth Speaker,Lucknow,Vedhika Ram,1438,3,Retail,4704.0,-3775.1491397984955,509.1491397984956,Completed,Net Banking,Direct Visit
2024-05-16,Karan,Tablet,Bangalore,Anita Bhalla,24023,2,Online,5364.983202140984,6490.365401218069,12167.651396640947,Cancelled,Credit Card,Direct Visit
2024-04-30,Amit,Laptop,Pune,Anthony Bandi,144853,1,Retail,1671.0,45360.650023328024,97821.34997667198,Returned,Cash on Delivery (COD),Social Media
2024-04-26,Anjali,Laptop,Bangalore,Bahadurjit Sahni,115627,2,Online,18757.153359930973,25863.486595246042,71006.36004482298,Completed,Credit Card,Social Media
2024-06-30,Ravi,Tablet,Chennai,Chaitanya Sachar,17773,1,Online,3380.711319333179,3273.9959774689887,11118.292703197832,Returned,Credit Card,Social Media
2024-09-08,Karan,Smartwatch,Kolkata,Meghana Ravi,17968,1,Online,4262.0,4418.9621380556455,9287.037861944355,Cancelled,Net Banking,Direct Visit
2025-01-12,Priya,Headphones,Lucknow,Advika Vyas,9618,5,Online,701.0,3859.534381556603,5057.465618443397,Pending,Debit Card,Advertisement
2024-01-27,Manoj,Camera,Kolkata,Nidra Varughese,18921,2,Retail,1910.4450013120552,4318.104613346532,12692.450385341413,Completed,Credit Card,Direct Visit
2024-07-10,Karan,Laptop,Jaipur,Nidra Varughese,114476,2,Online,6867.282707050414,22905.041118449648,84703.67617449994,Cancelled,Net Banking,Email
2024-05-26,Manoj,Laptop,Pune,Andrew Desai,134447,2,Retail,1533.0,34501.789436956795,98412.2105630432,Completed,Debit Card,Social Media
2024-05-01,Ravi,Smartwatch,Bangalore,Vedant Saran,21613,2,Online,1321.3802082093864,7362.611662320309,12929.008129470305,Pending,Net Banking,Search Engine
2024-12-13,Manoj,Tablet,Mumbai,Kavya Bhat,30957,1,Retail,3390.492433439468,9805.734748505602,17760.77281805493,Cancelled,Debit Card,Advertisement
2024-08-31,Karan,Laptop,Mumbai,Harrison Shere,111229,1,Online,8119.189678812383,27869.02363589921,75240.7866852884,Returned,Debit Card,Search Engine
2024-09-23,Amit,Tablet,Hyderabad,Ubika Khatri,59445,1,Online,11812.568112646277,9226.954393653676,38405.47749370005,Returned,Debit Card,Referral
2025-01-06,Amit,Bluetooth Speaker,Pune,Anmol Rai,5965,2,Online,1298.0,1804.7756598902515,2862.2243401097485,Returned,Net Banking,Direct Visit
2024-08-23,Amit,Headphones,Hyderabad,Vedhika Ram,8042,1,Online,3224.0,924.4638088459014,3893.536191154098,Cancelled,Net Banking,Direct Visit
2024-04-13,Neha,Tablet,Jaipur,Chaitanya Sachar,18548,1,Retail,3354.810273320672,4496.863740065068,10696.32598661426,Cancelled,Cash on Delivery (COD),Referral
2024-05-03,Vikram,Laptop,Kolkata,Jack Sura,130627,2,Retail,23898.83213830838,9758.925986982347,96969.24187470927,Shipped,UPI,Social Media
2024-07-08,Sushma,Smartwatch,Kolkata,Udant Saha,14695,2,Retail,2285.20793822603,3688.6418137724568,8721.150248001513,Returned,Credit Card,Direct Visit
2024-10-27,Vikram,Smartphone,Mumbai,Hema Varughese,67715,4,Online,1703.0,21371.91031085881,44640.08968914119,Completed,Credit Card,Search Engine
2024-01-22,Neha,Refrigerator,Pune,Anita Bhalla,48062,2,Online,1033.0,16341.816692052278,30687.183307947722,Completed,Cash on Delivery (COD),Referral
2024-04-07,Amit,Laptop,Kolkata,Fitan Hans,125231,2,Retail,28363.207866447952,4270.831710986382,92596.96042256567,Completed,Credit Card,Social Media
2024-03-27,Vikram,Smartphone,Ahmedabad,Nidra Varughese,19397,4,Retail,4513.0,2614.5763903093284,12269.423609690672,Shipped,Net Banking,Advertisement
2024-07-10,Priya,Laptop,Jaipur,Gayathri Shetty,138791,2,Online,10126.24404650371,43715.48811814733,84949.26783534896,Returned,UPI,Advertisement
2024-08-26,Sushma,Laptop,Bangalore,Brijesh Bandi,117110,2,Retail,23339.555162893645,13476.933201561384,80293.51163554497,Completed,Net Banking,Social Media
2024-02-20,Manoj,Tablet,Pune,Akshay Ghosh,9964,2,Online,3762.0,23.891521890704098,6178.108478109296,Cancelled,Debit Card,Email
2024-02-06,Anjali,Tablet,Kolkata,Bahadurjit Sahni,28114,2,Online,4405.0,8607.292468695718,15101.707531304282,Shipped,Cash on Delivery (COD),Email
2024-03-09,Karan,Bluetooth Speaker,Mumbai,Tripti Dua,8822,5,Retail,1083.0,4048.975322943121,3690.0246770568788,Shipped,UPI,Email
2024-03-27,Karan,Washing Machine,Ahmedabad,Bakhshi Subramanian,52777,1,Online,4356.0,23016.73534731907,25404.26465268093,Shipped,Credit Card,Social Media
2024-06-22,Karan,Smartwatch,Delhi,Anthony Bandi,10223,2,Retail,1505.8951115346244,2637.1922254070078,6079.912663058368,Returned,UPI,Advertisement
2024-06-24,Rajesh,Laptop,Mumbai,Jairaj Sankaran,61459,2,Online,3592.0,17382.537188408685,40484.462811591315,Returned,Cash on Delivery (COD),Advertisement
2024-06-21,Karan,Smartphone,Jaipur,Anita Balasubramanian,41073,1,Online,1419.0,14181.126384781594,25472.873615218406,Returned,Net Banking,Advertisement
2024-12-03,Rajesh,Camera,Hyderabad,Ekapad Wason,49975,1,Retail,2621.0,16448.801795828298,30905.198204171702,Cancelled,UPI,Social Media
2024-07-23,Manoj,Smartphone,Pune,Yash Babu,21333,5,Online,1752.06066812358,5122.805358974658,14458.133972901762,Shipped,Net Banking,Advertisement
2024-12-17,Ravi,Tablet,Kolkata,Michael Khurana,10661,2,Retail,1010.2489253489649,3954.4735254577536,5696.277549193282,Pending,Cash on Delivery (COD),Advertisement
2024-06-21,Anjali,Washing Machine,Delhi,Meghana Ravi,23519,1,Retail,1413.0,10417.293694335807,11688.706305664193,Returned,Debit Card,Social Media
2024-09-16,Neha,Refrigerator,Hyderabad,Vedhika Ram,60120,2,Retail,3928.0,24820.998543073587,31371.001456926413,Cancelled,Net Banking,Social Media
2024-08-07,Vikram,Laptop,Delhi,Avi Sen,85420,1,Online,3994.0,22131.212838352352,59294.78716164765,Shipped,UPI,Search Engine
2024-01-20,Rajesh,Smartwatch,Chennai,Alka Gupta,7395,2,Online,966.2973574062031,2658.7016602860904,3770.0009823077066,Returned,Net Banking,Referral
2024-09-09,Vikram,Headphones,Jaipur,Gayathri Dugar,1181,1,Online,3726.0,-3070.767749290598,525.7677492905983,Shipped,Net Banking,Social Media
2024-12-15,Amit,Smartphone,Jaipur,Bina Kant,33335,1,Online,8241.906744255903,3801.457929779197,21291.6353259649,Cancelled,UPI,Referral
2024-03-18,Neha,Camera,Ahmedabad,Yash Babu,51907,1,Retail,6909.118193760854,11771.853726911499,33226.02807932765,Shipped,Net Banking,Email
2024-11-30,Priya,Air Conditioner,Pune,Yagnesh Rajagopalan,40919,1,Retail,2500.742498946552,14482.449631069836,23935.80786998361,Cancelled,Credit Card,Social Media
2024-09-24,Rajesh,Smartwatch,Ahmedabad,Tejas Sachdeva,24511,1,Retail,2308.0,10568.941772118438,11634.058227881562,Shipped,Net Banking,Advertisement
2024-10-03,Manoj,Camera,Jaipur,Manan Gopal,99444,1,Retail,3009.0,32588.364604826827,63846.63539517317,Shipped,Cash on Delivery (COD),Search Engine
2024-06-17,Ravi,Tablet,Mumbai,Girik Kamdar,35993,2,Online,2729.0,10935.93216423189,22328.06783576811,Shipped,Net Banking,Search Engine
2024-04-07,Priya,Laptop,Bangalore,Samar Bakshi,90668,1,Retail,1113.0,31856.286859033164,57698.71314096684,Returned,Credit Card,Advertisement
2024-04-03,Neha,Washing Machine,Lucknow,Ekiya Palan,15256,1,Retail,3111.8859551198257,3192.2590681436304,8951.854976736544,Returned,UPI,Email
2024-06-20,Karan,Smartphone,Bangalore,Ekavir Warrior,54463,5,Retail,7195.436444714889,10244.091539629213,37023.4720156559,Shipped,Cash on Delivery (COD),Email
2024-11-25,Sushma,Headphones,Delhi,Ikshita Narayanan,3780,2,Online,873.0,1309.3622946614064,1597.6377053385936,Shipped,Cash on Delivery (COD),Search Engine
2025-01-05,Manoj,Air Conditioner,Jaipur,Shaurya Nigam,53575,2,Retail,12060.98635279673,14364.902909431943,27149.110737771327,Returned,Credit Card,Search Engine
2024-11-19,Neha,Washing Machine,Hyderabad,Balhaar Nadig,19724,2,Online,1865.0,7211.840022539998,10647.159977460002,Cancelled,UPI,Social Media
2024-11-08,Amit,Smartphone,Hyderabad,Yoshita Misra,18351,5,Online,2567.241899062799,3034.4094342821104,12749.34866665509,Pending,Net Banking,Direct Visit
2024-11-10,Karan,Air Conditioner,Ahmedabad,Lopa Vala,61769,1,Retail,13484.807400044268,17351.161682531332,30933.0309174244,Shipped,Net Banking,Referral
2024-07-08,Rajesh,Smartwatch,Delhi,Zaid Tak,24920,2,Online,4212.769078449125,5951.780112742149,14755.450808808726,Completed,Debit Card,Referral
2024-02-14,Rajesh,Bluetooth Speaker,Chennai,Vedika Chacko,9336,3,Retail,1126.0,3684.8551180953227,4525.144881904677,Shipped,Cash on Delivery (COD),Social Media
2024-04-20,Sushma,Washing Machine,Bangalore,Sanaya Purohit,25213,2,Retail,1744.0497860961073,10689.60357322177,12779.346640682123,Shipped,UPI,Email
2024-09-12,Vikram,Smartwatch,Chennai,Krishna Sood,14307,2,Online,889.0,6115.075895330184,7302.924104669816,Pending,UPI,Referral
